SKU,APORTE,FECHA_INICIO,FECHA_FIN,DEPTO,DPC/WEB,DESCRIPCION,P. TMP,P. AON,%APORTE,DEPARTAMENTO
24409406,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 HLX 50 HSB 635,3199,3049,0.046889653,LINEA BLANCA
24409407,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 EP60 HBB 535,2799,2649,0.053590568,LINEA BLANCA
24409408,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 EP60 HSB 610,2999,2849,0.050016672,LINEA BLANCA
24409409,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 EP60 HSB 635,3199,3049,0.046889653,LINEA BLANCA
24409410,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 GBC 64003 KIB HBB535,2999,2849,0.050016672,LINEA BLANCA
24409411,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 GBC 64003 KIB HSB610,3199,3049,0.046889653,LINEA BLANCA
24409412,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 GBC 64003 KIB HSB635,3299,3149,0.045468324,LINEA BLANCA
24409413,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 GBC 75030 KIB HBB535,3499,3349,0.042869391,LINEA BLANCA
24409414,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 GBC 75030 KIB HSB610,3699,3549,0.0405515,LINEA BLANCA
24409415,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 GBC 75030 KIB HSB635,3899,3749,0.038471403,LINEA BLANCA
24409416,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 TB6415 HBB535,3149,2999,0.04763417,LINEA BLANCA
24409417,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 TB6415 HSB610,3349,3199,0.044789489,LINEA BLANCA
24409418,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO C9310 TB6415 HSB635,3549,3399,0.042265427,LINEA BLANCA
24409419,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO DG980 EP60 HSB635,3849,3699,0.038971161,LINEA BLANCA
24409420,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO DG980 EH60 HSB635,4499,4349,0.033340742,LINEA BLANCA
24409421,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NC980 GBC 75030 KIN HBB535,4499,4349,0.033340742,LINEA BLANCA
24409422,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NC980 GBC 75030 KIN HSB610,4699,4549,0.031921685,LINEA BLANCA
24409423,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NC980 GBC 75030 KIN HSB635,4899,4749,0.030618494,LINEA BLANCA
24409424,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NC980 TB6415 HBB535,3999,3849,0.037509377,LINEA BLANCA
24409425,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NC980 TB6415 HSB610,4299,4149,0.034891835,LINEA BLANCA
24409426,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NC980 TB6415 HSB635,4499,4349,0.033340742,LINEA BLANCA
24409427,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVAVAJILLAS LP9 850 SS INOX 14 SERVICIOS,2649,2499,0.056625142,LINEA BLANCA
24453997,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,WD10WVC4S6.ABWGLGP,1849,1699,0.081124932,LINEA BLANCA
24529291,41,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO 6P MARSELLA VINILLA,400,359,0.1025,MUEBLES
24529292,51,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,TOCADOR LORENA BLANCO,500,449,0.102,MUEBLES
24529293,51,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,TOCADOR LORENA NOGAL,500,449,0.102,MUEBLES
24529294,43,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO MULTIUSO 1P VIENA BLANCO,420,377,0.102380952,MUEBLES
24529295,41,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO MULTIUSO 1P VIENA CANELA,400,359,0.1025,MUEBLES
24529296,25,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ZAPATERA ARMARIO PLUS 2P EBANO,249,224,0.100401606,MUEBLES
24529297,25,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ZAPATERA ARMARIO PLUS 2P BLANCO,249,224,0.100401606,MUEBLES
24532306,80,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO REALCE 8P 4C. BLANCO,799,719,0.100125156,MUEBLES
24532307,100,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO REALCE 8P 4C. VAINILLA,999,899,0.1001001,MUEBLES
24532308,90,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO REALCE 8P 4C. EBANO,899,809,0.100111235,MUEBLES
24532337,50,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO REALCE 8P. 4C VAINILLA,499,449,0.100200401,MUEBLES
24532338,61,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO BERLIN 4P 3C EBANO,600,539,0.101666667,MUEBLES
24532339,41,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO 6P MARSELLA BLANCO,400,359,0.1025,MUEBLES
24532340,25,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO 6P MARSELLA EBANO,243,218,0.102880658,MUEBLES
24532341,61,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO BERLIN 4P 3C BLANCO,600,539,0.101666667,MUEBLES
24555949,141,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,BANCA ACERO TRENTINO BLACK,1400,1259,0.100714286,MUEBLES
24555950,301,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,MESA COMEDOR TRENTINO BLACK,3000,2699,0.100333333,MUEBLES
24575414,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COCINA EMPOTRABLE AOSTA 90 PRO,1399,1299,0.071479628,LINEA BLANCA
24575416,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,HORNO EMPOTRABLE KO60-GC,1799,1649,0.083379655,LINEA BLANCA
24575421,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COMBO AOSTA 60 PROCK601NEM,1299,1199,0.076982294,LINEA BLANCA
24575422,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO AOSTA 90 PRO CK902NEM,1699,1549,0.088287228,LINEA BLANCA
24575423,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO LUCIDACK601IX-A,1599,1449,0.09380863,LINEA BLANCA
24575426,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO TREVI 90 PROCK901NEM,1499,1349,0.100066711,LINEA BLANCA
24575427,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO AOSTA 60 PROVENEZIA BLACKKO60-GC,2999,2849,0.050016672,LINEA BLANCA
24575428,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO AOSTA 90 PRO VENEZIA BLACKKO60-GC,3299,3149,0.045468324,LINEA BLANCA
24575429,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO AOSTA 60 PROCK601NEMGAMMA B,2299,2149,0.065245759,LINEA BLANCA
24575430,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO AOSTA 60 PROCK601NEMKO60-GC,2499,2349,0.06002401,LINEA BLANCA
24575431,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO NINA 60 PROIWH101NEMHKT60-BLACK,1499,1349,0.100066711,LINEA BLANCA
24575432,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO NINA 60 PROIWH101NEMLUBECK BC,1699,1549,0.088287228,LINEA BLANCA
24575435,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO TREVI 60 PROCK601NEMLUBECK BC,2199,2049,0.068212824,LINEA BLANCA
24594198,100,1/11/2021,1/13/21,D113,S/100 DSCTO EN LAPTOPS DESDE 1699,NB S340-14IIL CI5-1035G4 4GB 4GB 256GB 14.0HD,2599,2499,0.038476337,COMPUTACION
24600487,301,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SECCIONAL JACURSO BLACK IZQ,3000,2699,0.100333333,MUEBLES
24619468,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO BOREALE 5H BLACKVENEZIA BLACK,3999,3849,0.037509377,LINEA BLANCA
24619469,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO F9S60GF SSVENEZIA IX,4999,4849,0.030006001,LINEA BLANCA
24619470,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,HORNO EMPOTRABLE HKT600-PIX,1399,1299,0.071479628,LINEA BLANCA
24619471,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TREVI 60 PRODINA BLACKHKT600-PIX,2499,2349,0.06002401,LINEA BLANCA
24619472,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TREVI 60 PROCK601NEMHKT600-PIX,1999,1849,0.075037519,LINEA BLANCA
24619473,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TREVI 90 PROVENEZIA BLACKHKT600-PIX,2999,2849,0.050016672,LINEA BLANCA
24663469,68,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO TVVIDEO CINEMATIC - BL,679,611,0.100147275,MUEBLES
24663470,68,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO TVVIDEO CINEMATIC - RBL,679,611,0.100147275,MUEBLES
24682536,100,1/6/2021,1/31/21,D123,AON,AirPods Pro,999,899,0.1001001,ELECTRONICA MENOR
24687040,7.02222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PHILIPS,70.22222222,63.2,0.1,ELECTRODOMESTICOS
24687041,7.02222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PHILIPS,70.22222222,63.2,0.1,ELECTRODOMESTICOS
24687042,5.24444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PHILIPS,52.44444444,47.2,0.1,ELECTRODOMESTICOS
24687044,8.8,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PHILIPS,88,79.2,0.1,ELECTRODOMESTICOS
24687071,13.2444,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA PRO AC 2100W PHILIPS BHD27200,132.4444444,119.2,0.1,CUIDADO PERSONAL
24687072,17.6889,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,COMBO PHILIPS S1030MG3711,176.8888889,159.2,0.1,CUIDADO PERSONAL
24693901,50,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CENTRO DE ENTRETENIMIENTO NEW PRAGA TAB,499,449,0.100200401,MUEBLES
24693902,50,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CENTRO DE ENTRETENIMIENTO NEW PRAGA TAN,499,449,0.100200401,MUEBLES
24693904,61,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CENTRO DE ENTRETENIMIENTO NEW DALLAS TAN,600,539,0.101666667,MUEBLES
24693905,81,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CENTRO DE ENTRETENIMIENTO NEW LONDON AVE,800,719,0.10125,MUEBLES
24693906,81,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CENTRO DE ENTRETENIMIENTO NEW LONDON TAN,800,719,0.10125,MUEBLES
24693907,91,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CENTRO DE ENTRETENIMIENTO NEW BOSTON TAN,900,809,0.101111111,MUEBLES
24693908,56,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ESTANTE GAMER 2 P VERD,550,494,0.101818182,MUEBLES
24693909,56,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ESTANTE GAMER 2 P AZU,550,494,0.101818182,MUEBLES
24693910,56,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ESTANTE GAMER 2 P ROJ,550,494,0.101818182,MUEBLES
24693911,31,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ESCRITORIO 2X1 HO2904,300,269,0.103333333,MUEBLES
24693912,31,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ESCRITORIO 2X1 HO2905,300,269,0.103333333,MUEBLES
24693913,24,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ESCRITORIO 2X1 HO2906,230,206,0.104347826,MUEBLES
24694228,40,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CAMA INDIVIDUAL 4C TOKIO - BLANCO,399,359,0.100250627,MUEBLES
24694229,16,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,MESA DE NOCHE 2C TOKIO - BLANCO,159,143,0.100628931,MUEBLES
24694230,44,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CAMA MATRIMONIAL 4C TOKIO - MONTANA,439,395,0.10022779,MUEBLES
24694231,16,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,MESA DE NOCHE 2C TOKIO - MONTANA,159,143,0.100628931,MUEBLES
24699991,17.6889,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,BOSCH,176.8888889,159.2,0.1,ELECTRODOMESTICOS
24699992,20.3556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,BOSCH,203.5555556,183.2,0.1,ELECTRODOMESTICOS
24699993,31.9111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,BOSCH,319.1111111,287.2,0.1,ELECTRODOMESTICOS
24700177,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,CONGELADOR GRAFITO MABE 290L CHM300PS2,1299,1199,0.076982294,LINEA BLANCA
24706605,80,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO REALCE 8P 4C. ALMENDRA,799,719,0.100125156,MUEBLES
24706981,90,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO REALCE 8P 4C. ALMENDRA,899,809,0.100111235,MUEBLES
24739463,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA EMPOTRABLE VITROCERAMICA 60CM,1499.9,1349.9,0.100006667,LINEA BLANCA
24790169,20,1/1/2021,1/7/2021,D383,AON,PARRILLA PORTATIL INOXIDABLE,239,219,0.083682008,COCINA
24790171,9,1/1/2021,1/7/2021,D383,AON,FUNDA PROTECTORA PARA CILINDRO CHICO,68,59,0.132352941,COCINA
24790172,7,1/1/2021,1/7/2021,D383,AON,FUNDA PROTECTORA PARA CILINDRO MEDIANO,76,69,0.092105263,COCINA
24790174,9,1/1/2021,1/7/2021,D383,AON,FUNDA PROTECTORA PARA CAJA CHINA CHICA,68,59,0.132352941,COCINA
24790175,7,1/1/2021,1/7/2021,D383,AON,FUNDA PROTECTORA PARA CAJA CHINA MEDIANA,76,69,0.092105263,COCINA
24825425,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,WD12VVC3S6C.ASSGLGP,2299,2149,0.065245759,LINEA BLANCA
24825426,200,1/1/2021,1/5/2021,D136,AON,WM10WVC4S6.ABWGLGP,1599,1399,0.125078174,LINEA BLANCA
24825427,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,WD22VV2S6.ASSGLGP,4299,4149,0.034891835,LINEA BLANCA
24825428,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,WD22BV2S6.ABLGLGP,4899,4749,0.030618494,LINEA BLANCA
24825429,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,WT3BM.ABLGLGP,2199,2049,0.068212824,LINEA BLANCA
24825430,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,WT19VSB.ASSGLGP,1649,1499,0.090964221,LINEA BLANCA
24825431,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,WT19WSB.ABWGLGP,2299,2149,0.065245759,LINEA BLANCA
24826150,127.119,1/4/2021,1/7/2021,D171,AON,H5020UH6IP,1499,1349,0.100066711,TV-VIDEO
24826150,127.119,1/8/2021,1/14/21,D171,AON,H5020UH6IP,1399,1249,0.107219442,TV-VIDEO
24831073,100,1/11/2021,1/13/21,D113,S/100 DSCTO EN LAPTOPS DESDE 1699,AN515-54 15.6 CI79NA-16GB1TB256GB4GV GAMER,4599,4499,0.021743857,COMPUTACION
24831179,100,1/11/2021,1/13/21,D113,S/100 DSCTO EN LAPTOPS DESDE 1699,AN515-54 15.6 I5 9300H 8GB1T128GB3GVGAMER,3899,3799,0.025647602,COMPUTACION
24831181,100,1/11/2021,1/13/21,D113,S/100 DSCTO EN LAPTOPS DESDE 1699,ACER A515-43 FHD 15.6 R53500 16GB 1T 128GBSSD,2699,2599,0.03705076,COMPUTACION
24837585,28,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ESCRITORIO RIBEYRO TABNEG,279,251,0.100358423,MUEBLES
24843688,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,GT29BPPDC.APZGLPR,1529,1379,0.098103336,LINEA BLANCA
24848111,17.7689,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,177.6888889,159.92,0.1,ELECTRODOMESTICOS
24848112,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,53.24444444,47.92,0.1,ELECTRODOMESTICOS
24853840,10,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SILLA AURORA ROJO,99,89,0.101010101,MUEBLES
24853844,9,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SILLA JASMIN GREY,81,72,0.111111111,MUEBLES
24867281,10,1/5/2021,1/17/21,D123,AON,CYBER JBL Speaker Go2 Bluetooth Red,99,89,0.101010101,ELECTRONICA MENOR
24867282,10,1/5/2021,1/17/21,D123,AON,CYBER JBL Speaker Go2 Bluetooth Gray,99,89,0.101010101,ELECTRONICA MENOR
24868206,10.6578,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,CORTADOR DE CABELLO IKARUS VER II,106.5777778,95.92,0.1,CUIDADO PERSONAL
24868207,7.10222,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,NARICERO HIPNOS,71.02222222,63.92,0.1,CUIDADO PERSONAL
24868208,13.3244,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,CORTADOR DE CABELLO NIXUS,133.2444444,119.92,0.1,CUIDADO PERSONAL
24868209,10.6578,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,BARBERO HADES,106.5777778,95.92,0.1,CUIDADO PERSONAL
24868210,15.1022,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,BARBERO SPIRO,151.0222222,135.92,0.1,CUIDADO PERSONAL
24869675,13.2444,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA FASHION ULTRAVIOLET,132.4444444,119.2,0.1,CUIDADO PERSONAL
24869676,11.5467,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA FASHION 2200 IONIC,115.4666667,103.92,0.1,CUIDADO PERSONAL
24869677,5.32444,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADORA DE CABELLO LONG LISSE,53.24444444,47.92,0.1,CUIDADO PERSONAL
24869678,8.88,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,AFEITADOR BM-9000 SENSITIVE DERMA CARE,88.8,79.92,0.1,CUIDADO PERSONAL
24869679,15.1022,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,KIT DETALLADOR HIPNOS POWER,151.0222222,135.92,0.1,CUIDADO PERSONAL
24869680,13.3244,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,CEPILLO EXPERT IONIC BRUSH,133.2444444,119.92,0.1,CUIDADO PERSONAL
24869681,17.6889,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADORA STEAM LISSE,176.8888889,159.2,0.1,CUIDADO PERSONAL
24869682,22.2133,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADORA OIL SENSE REMEDY,222.1333333,199.92,0.1,CUIDADO PERSONAL
24869683,6.21333,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,KIT FASHION SECADORA ALISADORA,62.13333333,55.92,0.1,CUIDADO PERSONAL
24869684,22.2133,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,MULTISTYLER EXPERT TOTAL STYLE,222.1333333,199.92,0.1,CUIDADO PERSONAL
24869685,6.21333,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,RIZADOR TRK-02,62.13333333,55.92,0.1,CUIDADO PERSONAL
24869686,13.3244,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,RIZADOR DE PELO TOURMALINE STYLER,133.2444444,119.92,0.1,CUIDADO PERSONAL
24869687,7.99111,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,RIZADOR DE PELO CURL EXPERT,79.91111111,71.92,0.1,CUIDADO PERSONAL
24869688,23.9911,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,RIZADOR DE PELO PRECISE IONIC WAVE,239.9111111,215.92,0.1,CUIDADO PERSONAL
24869689,6.21333,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA TRAVEL PARIS 1500,62.13333333,55.92,0.1,CUIDADO PERSONAL
24869690,7.10222,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA ALIZE 2200,71.02222222,63.92,0.1,CUIDADO PERSONAL
24869691,11.5467,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,KIIT KERATINE SECADORA ALISADORA,115.4666667,103.92,0.1,CUIDADO PERSONAL
24869692,8.88,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA STUDIO DIFFUSER 2200,88.8,79.92,0.1,CUIDADO PERSONAL
24869693,11.5467,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA EXPERT 2200,115.4666667,103.92,0.1,CUIDADO PERSONAL
24869694,17.7689,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA IONIC EXPERT 2200,177.6888889,159.92,0.1,CUIDADO PERSONAL
24869779,20.4356,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,204.3555556,183.92,0.1,ELECTRODOMESTICOS
24869780,11.5467,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,115.4666667,103.92,0.1,ELECTRODOMESTICOS
24869781,48.8,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,488,439.2,0.1,ELECTRODOMESTICOS
24869782,22.1333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,221.3333333,199.2,0.1,ELECTRODOMESTICOS
24869783,7.10222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,71.02222222,63.92,0.1,ELECTRODOMESTICOS
24869784,71.0222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,710.2222222,639.2,0.1,ELECTRODOMESTICOS
24869785,19.4667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,194.6666667,175.2,0.1,ELECTRODOMESTICOS
24869786,10.6578,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,106.5777778,95.92,0.1,ELECTRODOMESTICOS
24869787,11.5467,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,TAURUS,115.4666667,103.92,0.1,ELECTRODOMESTICOS
